Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,ROAS,,,Stage,Values
A1175,Data Analytics Course,159,5076,$204.97,15,10,6.30%,"$1,638.00",2024-11-17,Hyderabad,Tablet,Data Analytics Course,7.991413378,,,,
A1176,Data Analytics Course,131,5352,$225.86,24,10,7.63%,"$1,961.00",2024-11-20,Hyderabad,Mobile,Online Data Analytic,8.682369609,,,,
A1177,Data Analytics Course,108,5503,$185.26,11,7,6.50%,"$1,921.00",2024-11-06,Hyderabad,Mobile,Data Analytics Online,10.36921084,,,,
A1178,Data Analytics Course,93,4308,$209.83,19,9,9.70%,"$1,694.00",2024-11-20,Hyderabad,Mobile,Data Analytics Course,8.073202116,,,,
A1179,Data Analytics Course,137,3555,$213.50,29,3,2.19%,"$1,533.00",2024-11-06,Hyderabad,Desktop,Data Analytics Course,#VALUE!,,,,
A1180,Data Analytics Course,81,5615,$193.14,30,6,7.40%,"$1,255.00",2024-11-28,Hyderabad,Mobile,Analytics For Data,6.497877188,,,,
A1181,Data Analytics Course,160,4743,$206.22,23,10,6.20%,"$1,825.00",2024-11-20,Hyderabad,Mobile,Learn Data Analytics,8.849772088,,,,
A1182,Data Analytics Course,186,3337,$183.58,16,8,4.30%,"$1,045.00",2024-11-30,Hyderabad,Desktop,Online Data Analytic,5.692341214,,,,
A1183,Data Analytics Course,105,3234,$238.80,27,10,9.50%,"$1,248.00",2024-11-06,Hyderabad,Desktop,Online Data Analytic,5.226130653,,,,
A1184,Data Analytics Course,131,3913,$203.69,14,10,7.63%,"$1,079.00",2024-11-25,Hyderabad,Desktop,Data Analytics Training,5.297265452,,,,
A1185,Data Analytics Course,129,3208,$204.20,18,8,3.20%,"$1,456.00",2024-11-29,Hyderabad,Desktop,Learn Data Analytics,7.130264447,,,,
A1186,Data Analytics Course,187,5972,$220.64,30,7,3.70%,"$1,980.00",2024-11-14,Hyderabad,Desktop,Data Analytics Course,8.973894126,,,,
A1187,Data Analytics Course,167,3662,$235.43,10,7,4.20%,"$1,684.00",2024-11-25,Hyderabad,Mobile,Data Analytics Training,7.152869218,,,,
A1188,Data Analytics Course,140,3359,$182.13,29,7,4.50%,"$1,973.00",2024-11-28,Hyderabad,Desktop,Data Analytics Online,10.83292154,,,,
A1189,Data Analytics Course,198,3700,$220.67,14,5,2.53%,"$1,531.00",2024-11-10,Hyderabad,Mobile,Analytics For Data,6.937961662,,,,
A1190,Data Analytics Course,196,3835,$218.07,10,9,4.10%,"$1,871.00",2024-11-04,Hyderabad,Tablet,Online Data Analytic,8.579813821,,,,
A1191,Data Analytics Course,140,5638,$208.02,22,5,3.57%,"$1,652.00",2024-11-18,Hyderabad,Desktop,Data Analytics Training,7.941544082,,,,
A1192,Data Analytics Course,157,5825,$230.60,16,3,1.90%,"$1,041.00",2024-11-16,Hyderabad,Desktop,Data Analytics Training,4.514310494,,,,
A1193,Data Analytics Course,91,5428,$248.38,11,3,3.30%,"$1,835.00",2024-11-22,Hyderabad,Tablet,Learn Data Analytics,7.38787342,,,,
A1194,Data Analytics Course,140,3571,$238.12,21,9,6.40%,"$1,762.00",2024-11-16,Hyderabad,Desktop,Learn Data Analytics,7.399630438,,,,
A1195,Data Analytics Course,154,3638,$182.17,11,8,5.60%,"$1,413.00",2024-11-04,Hyderabad,Mobile,Online Data Analytic,7.75649119,,,,
A1196,Data Analytics Course,133,4505,$200.52,23,3,3.90%,"$1,562.00",2024-11-26,Hyderabad,Tablet,Analytics For Data,7.789746659,,,,
A1197,Data Analytics Course,0,5016,$238.59,26,9,0.00%,"$1,620.00",2024-11-20,Hyderabad,Mobile,Data Analytics Online,6.789890607,,,,
A1198,Data Analytics Course,141,3071,$208.20,10,6,4.30%,"$1,647.00",2024-11-18,Hyderabad,Tablet,Data Analytics Online,7.910662824,,,,
A1199,Data Analytics Course,135,5682,"$15,651.90",30,3,2.22%,"$1,445.00",2024-11-15,Hyderabad,Tablet,Data Analytics Training,0.09232106006,,,,
A1200,Data Analytics Course,199,5067,$247.38,24,8,5.90%,"$1,365.00",2024-11-19,Hyderabad,Mobile,Analytics For Data,5.517826825,,,,
A1201,Data Analytics Course,138,3971,$184.87,28,3,2.20%,"$1,718.00",2024-11-07,Hyderabad,Tablet,Learn Data Analytics,9.293016714,,,,
A1202,Data Analytics Course,175,4481,$236.38,21,10,5.70%,"$1,257.00",2024-11-20,Hyderabad,Desktop,Data Analytics Course,5.317708774,,,,
A1203,Data Analytics Course,170,5476,$186.29,25,4,2.40%,"$1,731.00",2024-11-08,Hyderabad,Mobile,Analytics For Data,9.291964142,,,,
A1204,Data Analytics Course,138,4426,$203.75,24,10,7.20%,"$1,838.00",2024-11-05,Hyderabad,Mobile,Data Analytics Course,9.020858896,,,,
A1205,Data Analytics Course,108,4080,$247.80,18,4,3.70%,"$1,363.00",2024-11-30,Hyderabad,Tablet,Online Data Analytic,5.500403551,,,,
A1206,Data Analytics Course,150,4113,$219.67,12,7,4.70%,"$1,196.00",2024-11-22,Hyderabad,Mobile,Learn Data Analytics,5.444530432,,,,
A1207,Data Analytics Course,90,5119,$226.58,14,10,11.10%,"$1,348.00",2024-11-07,Hyderabad,Desktop,Analytics For Data,5.949333569,,,,
A1208,Data Analytics Course,98,3422,$223.55,17,7,7.14%,"$1,414.00",2024-11-19,Hyderabad,Tablet,Online Data Analytic,6.325206889,,,,
A1209,Data Analytics Course,130,3327,$224.83,13,3,2.30%,"$1,668.00",2024-11-16,Hyderabad,Mobile,Online Data Analytic,7.418938754,,,,
A1210,Data Analytics Course,199,5453,$199.98,15,8,4.00%,"$1,467.00",2024-11-08,Hyderabad,Tablet,Data Analytics Training,7.335733573,,,,
A1211,Data Analytics Course,101,3241,$183.34,24,5.05,5.00%,"$1,483.00",2024-11-10,Hyderabad,Tablet,Data Analytics Training,8.088796771,,,,
A1212,Data Analytics Course,118,3970,"$13,680.92",27,9,7.60%,"$1,036.00",2024-11-19,Hyderabad,Desktop,Data Analytics Course,0.07572590147,,,,
A1213,Data Analytics Course,199,5734,$247.99,18,9.95,5.00%,"$1,455.00",2024-11-11,Hyderabad,Desktop,Data Analytics Online,5.867172063,,,,
A1214,Data Analytics Course,183,4001,$237.85,23,4,2.20%,"$1,430.00",2024-11-21,Hyderabad,Mobile,Online Data Analytic,6.012192558,,,,
A1215,Data Analytics Course,126,4206,$233.76,29,10,4.10%,"$1,998.00",2024-11-06,Hyderabad,Tablet,Online Data Analytic,8.547227926,,,,
A1216,Data Analytics Course,199,4745,"$23,072.06",13,9,4.52%,"$1,800.00",2024-11-28,Hyderabad,Tablet,Analytics For Data,0.07801644066,,,,
A1217,Data Analytics Course,92,4042,$200.75,15,7,7.60%,"$1,234.00",2024-11-24,Hyderabad,Tablet,Learn Data Analytics,6.146948941,,,,
A1218,Data Analytics Course,0,4883,$249.61,10,3,0.00%,"$1,464.00",2024-11-12,Hyderabad,Tablet,Online Data Analytic,5.865149633,,,,
A1219,Data Analytics Course,92,3748,$208.15,14,8,8.70%,"$1,297.00",2024-11-02,Hyderabad,Desktop,Analytics For Data,6.231083353,,,,
A1220,Data Analytics Course,135,3480,$224.94,11,4,3.00%,"$1,398.00",2024-11-23,Hyderabad,Tablet,Data Analytics Online,6.214990664,,,,
A1221,Data Analytics Course,177,3007,$223.22,30,8,4.50%,"$1,766.00",2024-11-02,Hyderabad,Mobile,Data Analytics Online,7.911477466,,,,
A1222,Data Analytics Course,117,3380,$186.73,21,10,5.50%,"$1,958.00",2024-11-19,Hyderabad,Desktop,Data Analytics Training,10.48572806,,,,
A1223,Data Analytics Course,127,4823,$194.69,11,10,5.70%,"$1,496.00",2024-11-15,Hyderabad,Desktop,Data Analytics Course,7.684010478,,,,
A1224,Data Analytics Course,132,4490,$202.45,10,7,5.30%,"$1,441.00",2024-11-10,Hyderabad,Mobile,Data Analytics Online,7.117806866,,,,
A1225,Data Analytics Course,102,5149,$229.48,27,9,8.80%,"$1,137.00",2024-11-26,Hyderabad,Desktop,Learn Data Analytics,4.954680146,,,,
A1226,Data Analytics Course,91,4290,$213.74,0,10,10.99%,"$1,797.00",2024-11-16,Hyderabad,Mobile,Online Data Analytic,8.407410873,,,,
A1227,Data Analytics Course,163,5643,$217.40,30,6,3.68%,"$1,678.00",2024-11-01,Hyderabad,Desktop,Data Analytics Online,7.71849126,,,,
A1228,Data Analytics Course,92,3916,$188.10,0,6,6.50%,"$1,005.00",2024-11-14,Hyderabad,Desktop,Online Data Analytic,5.342902711,,,,
A1229,Data Analytics Course,165,4551,$185.35,30,8.25,5.00%,"$1,662.00",2024-11-06,Hyderabad,Desktop,Data Analytics Online,8.966819531,,,,
A1230,Data Analytics Course,127,3344,$201.70,10,8,6.30%,"$1,190.00",2024-11-11,Hyderabad,Desktop,Analytics For Data,5.899851264,,,,
A1231,Data Analytics Course,178,4441,$231.97,22,4,2.20%,"$1,886.00",2024-11-24,Hyderabad,Mobile,Analytics For Data,8.130361685,,,,
A1232,Data Analytics Course,101,5453,$234.17,29,5,5.00%,"$1,568.00",2024-11-27,Hyderabad,Mobile,Data Analytics Training,6.695990093,,,,
A1233,Data Analytics Course,161,5977,$193.27,24,8.05,5.00%,"$1,366.00",2024-11-13,Hyderabad,Desktop,Online Data Analytic,7.067832566,,,,
A1234,Data Analytics Course,95,4562,$187.62,24,9,9.50%,"$1,239.00",2024-11-26,Hyderabad,Desktop,Data Analytics Training,6.603773585,,,,
A1235,Data Analytics Course,85,5099,$232.56,28,9,10.59%,"$1,526.00",2024-11-02,Hyderabad,Mobile,Data Analytics Training,6.561747506,,,,
A1236,Data Analytics Course,192,5852,$181.05,16,8,4.20%,"$1,600.00",2024-11-21,Hyderabad,Desktop,Analytics For Data,8.837337752,,,,
A1237,Data Analytics Course,80,3823,$181.57,13,4,5.00%,"$1,564.00",2024-11-13,Hyderabad,Desktop,Online Data Analytic,8.613757779,,,,
A1238,Data Analytics Course,191,4612,$238.23,20,10,5.20%,"$1,531.00",2024-11-01,Hyderabad,Mobile,Learn Data Analytics,6.426562566,,,,
A1239,Data Analytics Course,147,5881,$196.34,23,7,4.80%,"$1,614.00",2024-11-18,Hyderabad,Desktop,Data Analytics Training,8.220433941,,,,
A1240,Data Analytics Course,100,5204,$197.53,26,4,4.00%,"$1,675.00",2024-11-24,Hyderabad,Tablet,Data Analytics Course,8.479724599,,,,
A1241,Data Analytics Course,82,5130,$233.75,0,9,11.00%,"$1,533.00",2024-11-15,Hyderabad,Mobile,Data Analytics Online,#VALUE!,,,,
A1242,Data Analytics Course,123,5231,$202.93,30,10,8.10%,"$1,551.00",2024-11-23,Hyderabad,Desktop,Online Data Analytic,7.643029616,,,,
A1243,Data Analytics Course,165,5980,$248.41,17,3,1.80%,"$1,803.00",2024-11-06,Hyderabad,Tablet,Online Data Analytic,7.25816191,,,,
A1244,Data Analytics Course,167,3202,$214.87,26,6,3.60%,"$1,571.00",2024-11-12,Hyderabad,Desktop,Data Analytics Online,7.311397589,,,,
A1245,Data Analytics Course,111,5847,$196.71,21,9,8.10%,"$1,445.00",2024-11-30,Hyderabad,Mobile,Online Data Analytic,7.345839052,,,,
A1246,Data Analytics Course,94,4359,"$10,898.36",28,5,4.50%,"$1,920.00",2024-11-07,Hyderabad,Tablet,Learn Data Analytics,0.1761732958,,,,
A1247,Data Analytics Course,179,3185,$236.74,29,5,2.79%,"$1,156.00",2024-11-11,Hyderabad,Desktop,Data Analytics Course,4.882994002,,,,
A1248,Data Analytics Course,166,5592,$183.03,22,4,2.40%,"$1,636.00",2024-11-22,Hyderabad,Tablet,Online Data Analytic,8.938425395,,,,
A1249,Data Analytics Course,90,5062,$191.40,23,6,6.67%,"$1,775.00",2024-11-19,Hyderabad,Tablet,Data Analytics Course,9.273772205,,,,
A1250,Data Analytics Course,106,5830,$241.90,29,10,3.50%,"$1,897.00",2024-11-02,Hyderabad,Desktop,Data Analytics Training,7.842083506,,,,
A1251,Data Analytics Course,0,4629,$236.96,10,6,0.00%,"$1,183.00",2024-11-06,Hyderabad,Desktop,Data Analytics Training,4.992403781,,,,
A1252,Data Analytics Course,158,4780,$247.20,23,9,5.70%,"$1,005.00",2024-11-24,Hyderabad,Desktop,Learn Data Analytics,4.065533981,,,,
A1253,Data Analytics Course,187,3800,$241.00,16,8,4.30%,"$1,842.00",2024-11-09,Hyderabad,Mobile,Analytics For Data,7.643153527,,,,
A1254,Data Analytics Course,95,4096,$242.69,26,9,9.50%,"$1,550.00",2024-11-22,Hyderabad,Tablet,Online Data Analytic,6.386748527,,,,
A1255,Data Analytics Course,118,3562,$231.50,12,3,2.50%,"$1,856.00",2024-11-19,Hyderabad,Desktop,Data Analytics Course,8.017278618,,,,
A1256,Data Analytics Course,166,3910,$191.32,27,7,4.20%,"$1,533.00",2024-11-15,Hyderabad,Mobile,Analytics For Data,#VALUE!,,,,
A1257,Data Analytics Course,146,5411,$201.76,28,7,4.80%,"$1,393.00",2024-11-14,Hyderabad,Desktop,Data Analytics Online,6.904242665,,,,
A1258,Data Analytics Course,101,4026,$219.68,22,9,8.90%,"$1,149.00",2024-11-15,Hyderabad,Desktop,Analytics For Data,5.230335033,,,,
A1259,Data Analytics Course,185,3716,$218.23,27,7,5.60%,"$1,015.00",2024-11-03,Hyderabad,Desktop,Online Data Analytic,4.651056225,,,,
A1260,Data Analytics Course,147,5162,$186.79,30,7,4.80%,"$1,733.00",2024-11-25,Hyderabad,Desktop,Analytics For Data,9.277798597,,,,
A1261,Data Analytics Course,188,3859,$211.83,30,9,4.80%,"$1,719.00",2024-11-28,Hyderabad,Mobile,Online Data Analytic,8.114997876,,,,
A1262,Data Analytics Course,122,3350,$225.89,28,3,2.46%,"$1,509.00",2024-11-24,Hyderabad,Desktop,Data Analytics Online,6.680242596,,,,
A1263,Data Analytics Course,143,5340,"$16,579.42",20,9,6.30%,"$1,223.00",2024-11-05,Hyderabad,Tablet,Online Data Analytic,0.07376615105,,,,
A1264,Data Analytics Course,170,3124,$234.92,17,3,1.80%,"$1,232.00",2024-11-11,Hyderabad,Desktop,Data Analytics Training,5.244338498,,,,
A1265,Data Analytics Course,114,5017,$242.62,11,6,5.30%,"$1,303.00",2024-11-17,Hyderabad,Mobile,Data Analytics Online,5.37053829,,,,
A1266,Data Analytics Course,186,3424,$201.81,27,3,1.60%,"$1,337.00",2024-11-26,Hyderabad,Desktop,Data Analytics Training,6.625043358,,,,
A1267,Data Analytics Course,120,4060,$210.95,24,9,7.50%,"$1,376.00",2024-11-05,Hyderabad,Tablet,Data Analytics Online,6.522872719,,,,
A1268,Data Analytics Course,130,5688,$212.05,21,5,3.80%,"$1,454.00",2024-11-17,Hyderabad,Desktop,Learn Data Analytics,6.856873379,,,,
A1269,Data Analytics Course,178,5029,$189.79,25,8,4.50%,"$1,510.00",2024-11-09,Hyderabad,Desktop,Data Analytics Training,7.956162074,,,,
A1270,Data Analytics Course,196,5476,$204.63,19,4,2.00%,"$1,288.00",2024-11-26,Hyderabad,Desktop,Data Analytics Training,6.29428725,,,,
A1271,Data Analytics Course,110,5000,$197.89,18,3,2.70%,"$1,110.00",2024-11-12,Hyderabad,Desktop,Online Data Analytic,5.609176815,,,,
A1272,Data Analytics Course,95,4141,$207.14,22,3,5.40%,"$1,929.00",2024-11-11,Hyderabad,Tablet,Learn Data Analytics,9.312542242,,,,
A1273,Data Analytics Course,183,4791,$232.97,27,5,2.73%,"$1,476.00",2024-11-21,Hyderabad,Desktop,Data Analytics Online,6.335579688,,,,
A1274,Data Analytics Course,100,4168,$193.60,30,3,3.00%,"$1,692.00",2024-11-25,Hyderabad,Desktop,Online Data Analytic,8.739669421,,,,
A1275,Data Analytics Course,187,3741,$226.11,27,10,5.30%,"$1,342.00",2024-11-14,Hyderabad,Tablet,Learn Data Analytics,5.935164301,,,,
A1276,Data Analytics Course,90,3577,$233.54,24,5,5.20%,"$1,175.00",2024-11-14,Hyderabad,Tablet,Analytics For Data,5.031258029,,,,
A1277,Data Analytics Course,148,4469,$209.76,25,8,5.40%,"$1,533.00",2024-11-25,Hyderabad,Tablet,Data Analytics Course,#VALUE!,,,,
A1278,Data Analytics Course,129,3611,$227.82,11,7,5.40%,"$1,250.00",2024-11-22,Hyderabad,Tablet,Data Analytics Training,5.486787815,,,,
A1279,Data Analytics Course,120,3947,$193.49,15,6,5.00%,"$1,305.00",2024-11-12,Hyderabad,Mobile,Data Analytics Training,6.744534601,,,,
A1280,Data Analytics Course,82,4239,$191.75,23,8,9.76%,"$1,062.00",2024-11-22,Hyderabad,Mobile,Learn Data Analytics,5.538461538,,,,
A1281,Data Analytics Course,145,5973,$242.16,12,7,4.80%,"$1,508.00",2024-11-14,Hyderabad,Tablet,Online Data Analytic,6.227287744,,,,
A1282,Data Analytics Course,190,4525,$188.85,10,5,2.60%,"$1,875.00",2024-11-01,Hyderabad,Tablet,Data Analytics Training,9.928514694,,,,
A1283,Data Analytics Course,137,4395,$241.58,24,4,4.30%,"$1,512.00",2024-11-06,Hyderabad,Desktop,Online Data Analytic,6.258796258,,,,
A1284,Data Analytics Course,157,3047,$222.66,19,3,1.90%,"$1,964.00",2024-11-01,Hyderabad,Mobile,Data Analytics Online,8.820623372,,,,
A1285,Data Analytics Course,105,5348,$226.10,27,5,4.80%,"$1,003.00",2024-11-12,Hyderabad,Tablet,Learn Data Analytics,4.436090226,,,,
A1286,Data Analytics Course,149,3101,$231.44,15,9,6.00%,"$1,126.00",2024-11-06,Hyderabad,Tablet,Data Analytics Training,4.865191842,,,,
A1287,Data Analytics Course,159,3693,$187.09,24,6,3.80%,"$1,256.00",2024-11-24,Hyderabad,Desktop,Learn Data Analytics,6.713346518,,,,
A1288,Data Analytics Course,150,5590,"$17,391.00",20,8,5.33%,"$1,286.00",2024-11-02,Hyderabad,Mobile,Data Analytics Course,0.07394629406,,,,
A1289,Data Analytics Course,0,5277,$227.46,10,5,0.00%,"$1,541.00",2024-11-15,Hyderabad,Tablet,Data Analytics Online,6.77481755,,,,
A1290,Data Analytics Course,98,4653,$205.84,29,5,5.10%,"$1,866.00",2024-11-02,Hyderabad,Mobile,Data Analytics Online,9.065293432,,,,
A1291,Data Analytics Course,86,3513,$211.16,22,7,8.14%,"$1,917.00",2024-11-10,Hyderabad,Desktop,Data Analytics Course,9.078423944,,,,
A1292,Data Analytics Course,128,5772,$235.54,20,10,7.80%,"$1,215.00",2024-11-04,Hyderabad,Desktop,Data Analytics Training,5.158359514,,,,
A1293,Data Analytics Course,105,5840,$236.56,22,8,4.70%,"$1,811.00",2024-11-24,Hyderabad,Tablet,Data Analytics Course,7.655563071,,,,
A1294,Data Analytics Course,90,5453,$249.00,21,10,11.11%,"$1,245.00",2024-11-19,Hyderabad,Mobile,Data Analytics Course,5,,,,
A1295,Data Analytics Course,89,5158,$211.76,20,5,5.60%,"$1,119.00",2024-11-21,Hyderabad,Desktop,Online Data Analytic,5.284284095,,,,
A1296,Data Analytics Course,119,3489,$194.36,14,3,5.50%,"$1,633.00",2024-11-10,Hyderabad,Mobile,Data Analytics Course,8.401934554,,,,
A1297,Data Analytics Course,173,3977,$229.82,30,5,3.70%,"$1,584.00",2024-11-22,Hyderabad,Desktop,Learn Data Analytics,6.892350535,,,,
A1298,Data Analytics Course,95,3397,$181.89,0,7,7.40%,"$1,560.00",2024-11-27,Hyderabad,Tablet,Data Analytics Course,8.576612238,,,,
A1299,Data Analytics Course,112,5194,$245.97,10,5,4.50%,"$1,016.00",2024-11-21,Hyderabad,Tablet,Data Analytics Training,4.130585031,,,,
A1300,Data Analytics Course,134,3007,$217.53,10,5,3.70%,"$1,371.00",2024-11-30,Hyderabad,Mobile,Data Analytics Training,6.302578955,,,,
A1301,Data Analytics Course,113,5721,$216.70,11,6,5.30%,"$1,743.00",2024-11-17,Hyderabad,Desktop,Data Analytics Training,8.043377942,,,,
A1302,Data Analytics Course,157,3546,$189.11,16,5,3.20%,"$1,333.00",2024-11-28,Hyderabad,Mobile,Data Analytics Online,7.048807572,,,,
A1303,Data Analytics Course,105,3670,$245.85,24,9,8.57%,"$1,653.00",2024-11-24,Hyderabad,Tablet,Data Analytics Course,6.723611959,,,,
A1304,Data Analytics Course,162,5915,$211.96,11,8.1,5.00%,"$1,394.00",2024-11-20,Hyderabad,Tablet,Analytics For Data,6.576712587,,,,
A1305,Data Analytics Course,0,4450,$219.21,16,10,5.60%,"$1,917.00",2024-11-10,Hyderabad,Mobile,Learn Data Analytics,8.745039004,,,,
A1306,Data Analytics Course,136,5782,$189.65,23,6,4.40%,"$1,951.00",2024-11-11,Hyderabad,Tablet,Data Analytics Training,10.28737147,,,,
A1307,Data Analytics Course,192,4339,$245.57,24,8,4.70%,"$1,284.00",2024-11-18,Hyderabad,Mobile,Learn Data Analytics,5.228651708,,,,
A1308,Data Analytics Course,147,5870,"$17,043.18",14,8,5.40%,"$1,748.00",2024-11-02,Hyderabad,Mobile,Data Analytics Training,0.1025630193,,,,
A1309,Data Analytics Course,164,5662,$186.41,11,9,5.50%,"$1,020.00",2024-11-17,Hyderabad,Tablet,Data Analytics Course,5.471809452,,,,
A1310,Data Analytics Course,192,5130,$184.63,19,4,2.08%,"$1,087.00",2024-11-07,Hyderabad,Desktop,Data Analytics Course,5.887450577,,,,
A1311,Data Analytics Course,139,4608,$224.99,12,8,5.76%,"$1,095.00",2024-11-12,Hyderabad,Desktop,Data Analytics Training,4.866882973,,,,
A1312,Data Analytics Course,199,5290,$218.55,20,7,3.50%,"$1,234.00",2024-11-30,Hyderabad,Tablet,Learn Data Analytics,5.646305193,,,,
A1313,Data Analytics Course,82,4961,$220.29,27,7,5.90%,"$1,149.00",2024-11-02,Hyderabad,Tablet,Data Analytics Course,5.215851832,,,,
A1314,Data Analytics Course,175,4347,$242.06,17,3,1.70%,"$1,617.00",2024-11-22,Hyderabad,Desktop,Data Analytics Training,6.680161943,,,,
A1315,Data Analytics Course,181,5664,$204.74,22,5,2.80%,"$1,719.00",2024-11-22,Hyderabad,Desktop,Data Analytics Course,8.396014457,,,,
A1316,Data Analytics Course,146,3757,$192.59,25,9,6.16%,"$1,169.00",2024-11-09,Hyderabad,Desktop,Online Data Analytic,6.069889402,,,,
A1317,Data Analytics Course,192,4225,$242.00,24,6,3.10%,"$1,032.00",2024-11-01,Hyderabad,Mobile,Data Analytics Online,4.26446281,,,,
A1318,Data Analytics Course,149,3410,$181.12,20,4,3.30%,"$1,806.00",2024-11-17,Hyderabad,Desktop,Learn Data Analytics,9.971289753,,,,
A1319,Data Analytics Course,93,3934,$226.84,20,6,6.50%,"$1,964.00",2024-11-18,Hyderabad,Mobile,Data Analytics Online,8.658084994,,,,
A1320,Data Analytics Course,182,3384,$187.67,18,8,4.40%,"$1,769.00",2024-11-01,Hyderabad,Desktop,Analytics For Data,9.426120318,,,,
A1321,Data Analytics Course,99,3842,$246.30,23,8,8.10%,"$1,452.00",2024-11-10,Hyderabad,Tablet,Online Data Analytic,5.895249695,,,,
A1322,Data Analytics Course,188,4022,$238.61,20,8,4.30%,"$1,533.00",2024-11-06,Hyderabad,Mobile,Data Analytics Online,#VALUE!,,,,
A1323,Data Analytics Course,193,5786,$201.51,16,10,5.20%,"$1,617.00",2024-11-05,Hyderabad,Tablet,Data Analytics Training,8.024415662,,,,
A1324,Data Analytics Course,107,4423,$239.47,25,9,8.40%,"$1,370.00",2024-11-23,Hyderabad,Desktop,Analytics For Data,5.720967136,,,,
A1325,Data Analytics Course,131,4228,$230.18,16,9,6.90%,"$1,393.00",2024-11-07,Hyderabad,Desktop,Data Analytics Training,6.051785559,,,,
A1326,Data Analytics Course,139,5120,$199.30,24,5,3.60%,"$1,835.00",2024-11-23,Hyderabad,Mobile,Data Analytics Course,9.207225289,,,,
A1327,Data Analytics Course,141,3600,$227.54,20,6,4.30%,"$1,367.00",2024-11-07,Hyderabad,Desktop,Learn Data Analytics,6.007734904,,,,
A1328,Data Analytics Course,175,5016,"$20,289.50",16,3,1.70%,"$1,836.00",2024-11-07,Hyderabad,Tablet,Learn Data Analytics,0.09049015501,,,,
A1329,Data Analytics Course,96,5771,$213.98,30,3,3.10%,"$1,130.00",2024-11-30,Hyderabad,Mobile,Analytics For Data,5.280867371,,,,
A1330,Data Analytics Course,0,4615,$194.89,12,6,0.00%,"$1,923.00",2024-11-25,Hyderabad,Tablet,Data Analytics Training,9.86710452,,,,
A1331,Data Analytics Course,187,3115,$184.61,12,3,1.60%,"$1,324.00",2024-11-30,Hyderabad,Mobile,Learn Data Analytics,7.171875846,,,,
